Year,Municipality,GER
2009,Arcos de Valdevez,183.7
2009,Caminha,277.7
2009,Melgaço,114.1
2009,Monção,189.1
2009,Paredes de Coura,117.1
2009,Ponte da Barca,95.2
2009,Ponte de Lima,109.2
2009,Valença,105.1
2009,Viana do Castelo,168.3
2009,Vila Nova de Cerveira,229.5
2009,Boticas,13.0
2009,Chaves,244.8
2009,Montalegre,99.4
2009,Ribeira de Pena,68.3
2009,Valpaços,106.3
2009,Vila Pouca de Aguiar,64.1
2009,Arouca,124.8
2009,Espinho,239.9
2009,Santa Maria da Feira,119.4
2009,Oliveira de Azeméis,107.8
2009,São João da Madeira,358.5
2009,Vale de Cambra,105.5
2009,Gondomar,109.8
2009,Maia,102.8
2009,Matosinhos,119.3
2009,Paredes,90.8
2009,Porto,401.2
2009,Póvoa de Varzim,106.1
2009,Santo Tirso,144.5
2009,Valongo,119.6
2009,Vila do Conde,81.5
2009,Vila Nova de Gaia,115.8
2009,Trofa,131.7
2009,Mondim de Basto,73.4
2009,Cabeceiras de Basto,90.3
2009,Fafe,100.7
2009,Guimarães,99.0
2009,Póvoa de Lanhoso,113.9
2009,Vieira do Minho,94.8
2009,Vila Nova de Famalicão,150.0
2009,Vizela,117.6
2009,Amares,93.3
2009,Barcelos,94.5
2009,Braga,190.5
2009,Esposende,119.5
2009,Terras de Bouro,89.0
2009,Vila Verde,122.7
2009,Alijó,64.5
2009,Mesão Frio,133.5
2009,Murça,146.9
2009,Peso da Régua,181.8
2009,Sabrosa,302.8
2009,Santa Marta de Penaguião,11.1
2009,Vila Real,237.7
2009,Armamar,25.2
2009,Lamego,172.0
2009,Moimenta da Beira,318.2
2009,Penedono,
2009,São João da Pesqueira,300.3
2009,Sernancelhe,102.7
2009,Tabuaço,76.0
2009,Tarouca,80.4
2009,Carrazeda de Ansiães,128.4
2009,Freixo de Espada à Cinta,17.6
2009,Torre de Moncorvo,106.7
2009,Vila Nova de Foz Côa,91.5
2009,Castelo de Paiva,114.8
2009,Amarante,148.9
2009,Baião,95.8
2009,Felgueiras,112.6
2009,Lousada,83.1
2009,Marco de Canaveses,89.7
2009,Paços de Ferreira,73.6
2009,Penafiel,111.6
2009,Cinfães,103.1
2009,Resende,93.6
2009,Celorico de Basto,159.7
2009,Alfândega da Fé,105.2
2009,Bragança,383.8
2009,Macedo de Cavaleiros,150.7
2009,Miranda do Douro,265.5
2009,Mirandela,198.0
2009,Mogadouro,92.5
2009,Vila Flor,84.8
2009,Vimioso,
2009,Vinhais,100.5
2009,Castelo Branco,265.2
2009,Idanha-a-Nova,267.1
2009,Oleiros,40.5
2009,Penamacor,96.8
2009,Proença-a-Nova,101.9
2009,Vila Velha de Ródão,
2009,Belmonte,46.5
2009,Covilhã,193.0
2009,Fundão,160.5
2009,Almeida,91.3
2009,Celorico da Beira,69.3
2009,Figueira de Castelo Rodrigo,104.9
2009,Fornos de Algodres,93.7
2009,Gouveia,159.6
2009,Guarda,216.3
2009,Manteigas,152.4
2009,Meda,77.9
2009,Pinhel,88.8
2009,Sabugal,64.0
2009,Seia,195.7
2009,Trancoso,248.4
2009,Abrantes,129.0
2009,Alcanena,109.6
2009,Constância,66.4
2009,Entroncamento,170.6
2009,Ferreira do Zêzere,69.8
2009,Mação,128.3
2009,Sardoal,100.9
2009,Tomar,255.3
2009,Torres Novas,167.5
2009,Vila Nova da Barquinha,58.5
2009,Ourém,152.6
2009,Sertã,203.0
2009,Vila de Rei,8.1
2009,Alcobaça,134.9
2009,Bombarral,97.8
2009,Caldas da Rainha,188.7
2009,Nazaré,95.9
2009,Óbidos,50.8
2009,Peniche,112.5
2009,Alenquer,83.6
2009,Arruda dos Vinhos,143.2
2009,Cadaval,89.1
2009,Lourinhã,102.9
2009,Sobral de Monte Agraço,71.3
2009,Torres Vedras,146.1
2009,Águeda,137.0
2009,Albergaria-a-Velha,106.8
2009,Anadia,97.4
2009,Aveiro,192.5
2009,Estarreja,104.1
2009,Ílhavo,87.1
2009,Murtosa,5.8
2009,Oliveira do Bairro,134.8
2009,Ovar,103.7
2009,Sever do Vouga,184.3
2009,Vagos,113.8
2009,Mealhada,117.9
2009,Mortágua,134.4
2009,Arganil,329.4
2009,Cantanhede,118.8
2009,Coimbra,259.0
2009,Condeixa-a-Nova,51.2
2009,Figueira da Foz,179.0
2009,Góis,
2009,Lousã,123.9
2009,Mira,81.9
2009,Miranda do Corvo,49.2
2009,Montemor-o-Velho,196.5
2009,Oliveira do Hospital,110.4
2009,Pampilhosa da Serra,23.8
2009,Penacova,84.4
2009,Penela,40.4
2009,Soure,276.6
2009,Tábua,68.0
2009,Vila Nova de Poiares,243.2
2009,Alvaiázere,78.0
2009,Ansião,258.9
2009,Batalha,112.2
2009,Castanheira de Pêra,
2009,Figueiró dos Vinhos,137.9
2009,Leiria,152.1
2009,Marinha Grande,234.9
2009,Pedrógão Grande,229.2
2009,Pombal,177.0
2009,Porto de Mós,100.7
2009,Carregal do Sal,74.2
2009,Castro Daire,101.7
2009,Mangualde,123.2
2009,Nelas,95.5
2009,Oliveira de Frades,136.5
2009,Penalva do Castelo,99.6
2009,Santa Comba Dão,190.6
2009,São Pedro do Sul,141.9
2009,Sátão,75.9
2009,Tondela,114.9
2009,Vila Nova de Paiva,56.3
2009,Viseu,184.0
2009,Vouzela,99.7
2009,Aguiar da Beira,76.3
2009,Cascais,149.8
2009,Lisboa,318.0
2009,Loures,98.9
2009,Mafra,90.0
2009,Oeiras,151.1
2009,Sintra,92.7
2009,Vila Franca de Xira,151.8
2009,Amadora,175.1
2009,Odivelas,137.8
2009,Alcochete,138.2
2009,Almada,146.2
2009,Barreiro,191.5
2009,Moita,67.8
2009,Montijo,137.7
2009,Palmela,121.1
2009,Seixal,122.7
2009,Sesimbra,83.4
2009,Setúbal,188.5
2009,Alandroal,51.6
2009,Arraiolos,189.8
2009,Borba,84.7
2009,Estremoz,222.3
2009,Évora,268.8
2009,Montemor-o-Novo,131.8
2009,Mora,106.2
2009,Mourão,
2009,Portel,35.6
2009,Redondo,92.0
2009,Reguengos de Monsaraz,168.0
2009,Vendas Novas,168.2
2009,Viana do Alentejo,204.6
2009,Vila Viçosa,189.4
2009,Alcácer do Sal,93.3
2009,Grândola,141.3
2009,Santiago do Cacém,229.0
2009,Sines,147.9
2009,Odemira,171.4
2009,Alter do Chão,241.9
2009,Arronches,42.2
2009,Avis,152.8
2009,Campo Maior,182.1
2009,Castelo de Vide,41.2
2009,Crato,75.6
2009,Elvas,169.4
2009,Fronteira,142.0
2009,Gavião,
2009,Marvão,40.2
2009,Monforte,
2009,Nisa,251.8
2009,Ponte de Sor,143.4
2009,Portalegre,319.4
2009,Sousel,76.9
2009,Aljustrel,245.1
2009,Almodôvar,178.7
2009,Alvito,252.5
2009,Barrancos,
2009,Beja,243.0
2009,Castro Verde,104.3
2009,Cuba,218.3
2009,Ferreira do Alentejo,106.8
2009,Mértola,227.6
2009,Moura,150.2
2009,Ourique,79.1
2009,Serpa,152.2
2009,Vidigueira,76.1
2009,Azambuja,86.8
2009,Almeirim,134.7
2009,Alpiarça,56.6
2009,Benavente,71.0
2009,Cartaxo,82.1
2009,Chamusca,62.3
2009,Coruche,147.4
2009,Golegã,31.7
2009,Rio Maior,128.9
2009,Salvaterra de Magos,213.6
2009,Santarém,235.0
2009,Albufeira,124.7
2009,Alcoutim,132.0
2009,Aljezur,
2009,Castro Marim,
2009,Faro,253.6
2009,Lagoa,53.9
2009,Lagos,182.1
2009,Loulé,144.3
2009,Monchique,
2009,Olhão,86.8
2009,Portimão,221.7
2009,São Brás de Alportel,204.2
2009,Silves,108.2
2009,Tavira,146.8
2009,Vila do Bispo,
2009,Vila Real de Santo António,203.2
2010,Arcos de Valdevez,169.1
2010,Caminha,252.4
2010,Melgaço,149.1
2010,Monção,188.4
2010,Paredes de Coura,139.8
2010,Ponte da Barca,94.9
2010,Ponte de Lima,112.8
2010,Valença,106.9
2010,Viana do Castelo,179.8
2010,Vila Nova de Cerveira,280.7
2010,Boticas,
2010,Chaves,199.4
2010,Montalegre,94.5
2010,Ribeira de Pena,114.4
2010,Valpaços,92.0
2010,Vila Pouca de Aguiar,92.4
2010,Arouca,112.4
2010,Espinho,254.4
2010,Santa Maria da Feira,117.7
2010,Oliveira de Azeméis,123.5
2010,São João da Madeira,359.6
2010,Vale de Cambra,106.2
2010,Gondomar,107.5
2010,Maia,94.9
2010,Matosinhos,122.2
2010,Paredes,88.7
2010,Porto,410.8
2010,Póvoa de Varzim,113.8
2010,Santo Tirso,152.8
2010,Valongo,121.5
2010,Vila do Conde,88.4
2010,Vila Nova de Gaia,123.7
2010,Trofa,122.2
2010,Mondim de Basto,102.4
2010,Cabeceiras de Basto,106.5
2010,Fafe,98.1
2010,Guimarães,96.4
2010,Póvoa de Lanhoso,116.3
2010,Vieira do Minho,90.6
2010,Vila Nova de Famalicão,157.0
2010,Vizela,117.9
2010,Amares,106.4
2010,Barcelos,104.2
2010,Braga,186.9
2010,Esposende,113.8
2010,Terras de Bouro,99.2
2010,Vila Verde,121.9
2010,Alijó,79.6
2010,Mesão Frio,146.0
2010,Murça,128.9
2010,Peso da Régua,199.3
2010,Sabrosa,284.6
2010,Santa Marta de Penaguião,4.6
2010,Vila Real,220.1
2010,Armamar,0.9
2010,Lamego,189.8
2010,Moimenta da Beira,233.6
2010,Penedono,2.1
2010,São João da Pesqueira,281.0
2010,Sernancelhe,122.1
2010,Tabuaço,73.4
2010,Tarouca,62.2
2010,Carrazeda de Ansiães,127.6
2010,Freixo de Espada à Cinta,
2010,Torre de Moncorvo,117.5
2010,Vila Nova de Foz Côa,87.0
2010,Castelo de Paiva,111.7
2010,Amarante,146.5
2010,Baião,86.9
2010,Felgueiras,163.4
2010,Lousada,85.6
2010,Marco de Canaveses,113.1
2010,Paços de Ferreira,80.1
2010,Penafiel,107.6
2010,Cinfães,92.9
2010,Resende,100.0
2010,Celorico de Basto,144.0
2010,Alfândega da Fé,97.2
2010,Bragança,270.7
2010,Macedo de Cavaleiros,135.7
2010,Miranda do Douro,205.0
2010,Mirandela,156.2
2010,Mogadouro,119.8
2010,Vila Flor,76.6
2010,Vimioso,
2010,Vinhais,80.7
2010,Castelo Branco,254.5
2010,Idanha-a-Nova,189.5
2010,Oleiros,48.1
2010,Penamacor,86.2
2010,Proença-a-Nova,97.7
2010,Vila Velha de Ródão,
2010,Belmonte,41.0
2010,Covilhã,195.1
2010,Fundão,125.6
2010,Almeida,93.3
2010,Celorico da Beira,114.5
2010,Figueira de Castelo Rodrigo,106.0
2010,Fornos de Algodres,125.2
2010,Gouveia,150.4
2010,Guarda,191.0
2010,Manteigas,156.7
2010,Meda,81.1
2010,Pinhel,120.0
2010,Sabugal,72.9
2010,Seia,175.7
2010,Trancoso,234.2
2010,Abrantes,247.3
2010,Alcanena,144.6
2010,Constância,68.6
2010,Entroncamento,167.3
2010,Ferreira do Zêzere,76.0
2010,Mação,301.3
2010,Sardoal,127.3
2010,Tomar,192.7
2010,Torres Novas,173.2
2010,Vila Nova da Barquinha,56.6
2010,Ourém,151.2
2010,Sertã,190.4
2010,Vila de Rei,
2010,Alcobaça,206.6
2010,Bombarral,116.9
2010,Caldas da Rainha,179.0
2010,Nazaré,119.2
2010,Óbidos,46.9
2010,Peniche,125.2
2010,Alenquer,78.3
2010,Arruda dos Vinhos,164.3
2010,Cadaval,83.1
2010,Lourinhã,103.9
2010,Sobral de Monte Agraço,62.4
2010,Torres Vedras,151.7
2010,Águeda,163.5
2010,Albergaria-a-Velha,106.6
2010,Anadia,93.3
2010,Aveiro,191.4
2010,Estarreja,100.2
2010,Ílhavo,80.0
2010,Murtosa,14.8
2010,Oliveira do Bairro,115.8
2010,Ovar,105.0
2010,Sever do Vouga,185.3
2010,Vagos,127.3
2010,Mealhada,99.1
2010,Mortágua,170.0
2010,Arganil,273.0
2010,Cantanhede,128.2
2010,Coimbra,228.7
2010,Condeixa-a-Nova,66.4
2010,Figueira da Foz,146.2
2010,Góis,
2010,Lousã,128.5
2010,Mira,74.2
2010,Miranda do Corvo,47.4
2010,Montemor-o-Velho,141.9
2010,Oliveira do Hospital,211.8
2010,Pampilhosa da Serra,41.3
2010,Penacova,80.6
2010,Penela,58.1
2010,Soure,202.3
2010,Tábua,59.8
2010,Vila Nova de Poiares,155.0
2010,Alvaiázere,79.7
2010,Ansião,190.7
2010,Batalha,111.8
2010,Castanheira de Pêra,
2010,Figueiró dos Vinhos,148.6
2010,Leiria,148.6
2010,Marinha Grande,229.1
2010,Pedrógão Grande,225.2
2010,Pombal,174.3
2010,Porto de Mós,100.4
2010,Carregal do Sal,86.7
2010,Castro Daire,109.5
2010,Mangualde,113.6
2010,Nelas,101.2
2010,Oliveira de Frades,163.1
2010,Penalva do Castelo,115.9
2010,Santa Comba Dão,200.3
2010,São Pedro do Sul,132.7
2010,Sátão,68.8
2010,Tondela,113.0
2010,Vila Nova de Paiva,58.7
2010,Viseu,188.0
2010,Vouzela,101.5
2010,Aguiar da Beira,66.1
2010,Cascais,140.1
2010,Lisboa,318.4
2010,Loures,105.6
2010,Mafra,90.4
2010,Oeiras,154.2
2010,Sintra,90.6
2010,Vila Franca de Xira,145.5
2010,Amadora,176.6
2010,Odivelas,142.3
2010,Alcochete,146.8
2010,Almada,148.6
2010,Barreiro,197.2
2010,Moita,72.4
2010,Montijo,142.2
2010,Palmela,130.3
2010,Seixal,107.5
2010,Sesimbra,84.5
2010,Setúbal,180.6
2010,Alandroal,98.6
2010,Arraiolos,151.6
2010,Borba,55.8
2010,Estremoz,296.5
2010,Évora,212.5
2010,Montemor-o-Novo,118.0
2010,Mora,113.6
2010,Mourão,
2010,Portel,33.2
2010,Redondo,93.4
2010,Reguengos de Monsaraz,169.1
2010,Vendas Novas,169.3
2010,Viana do Alentejo,148.8
2010,Vila Viçosa,204.2
2010,Alcácer do Sal,90.5
2010,Grândola,173.3
2010,Santiago do Cacém,165.0
2010,Sines,167.4
2010,Odemira,238.5
2010,Alter do Chão,191.9
2010,Arronches,10.8
2010,Avis,128.9
2010,Campo Maior,176.9
2010,Castelo de Vide,19.8
2010,Crato,88.1
2010,Elvas,151.1
2010,Fronteira,190.3
2010,Gavião,31.2
2010,Marvão,12.9
2010,Monforte,
2010,Nisa,200.7
2010,Ponte de Sor,140.5
2010,Portalegre,269.7
2010,Sousel,59.2
2010,Aljustrel,167.7
2010,Almodôvar,209.0
2010,Alvito,81.4
2010,Barrancos,227.8
2010,Beja,198.2
2010,Castro Verde,92.1
2010,Cuba,166.2
2010,Ferreira do Alentejo,80.8
2010,Mértola,213.5
2010,Moura,151.1
2010,Ourique,76.3
2010,Serpa,120.9
2010,Vidigueira,322.7
2010,Azambuja,99.5
2010,Almeirim,134.1
2010,Alpiarça,53.9
2010,Benavente,77.4
2010,Cartaxo,84.3
2010,Chamusca,50.2
2010,Coruche,131.3
2010,Golegã,44.6
2010,Rio Maior,105.5
2010,Salvaterra de Magos,209.7
2010,Santarém,203.8
2010,Albufeira,132.7
2010,Alcoutim,45.5
2010,Aljezur,
2010,Castro Marim,
2010,Faro,235.7
2010,Lagoa,46.6
2010,Lagos,191.4
2010,Loulé,143.7
2010,Monchique,13.7
2010,Olhão,95.4
2010,Portimão,228.0
2010,São Brás de Alportel,151.8
2010,Silves,111.0
2010,Tavira,155.6
2010,Vila do Bispo,
2010,Vila Real de Santo António,215.5
2011,Arcos de Valdevez,176.9
2011,Caminha,230.9
2011,Melgaço,165.0
2011,Monção,199.6
2011,Paredes de Coura,151.1
2011,Ponte da Barca,102.1
2011,Ponte de Lima,114.3
2011,Valença,119.3
2011,Viana do Castelo,196.6
2011,Vila Nova de Cerveira,242.9
2011,Boticas,14.3
2011,Chaves,203.5
2011,Montalegre,89.9
2011,Ribeira de Pena,77.2
2011,Valpaços,93.7
2011,Vila Pouca de Aguiar,85.8
2011,Arouca,101.4
2011,Espinho,245.8
2011,Santa Maria da Feira,99.3
2011,Oliveira de Azeméis,97.2
2011,São João da Madeira,340.7
2011,Vale de Cambra,107.7
2011,Gondomar,92.1
2011,Maia,84.9
2011,Matosinhos,107.8
2011,Paredes,83.3
2011,Porto,434.9
2011,Póvoa de Varzim,114.5
2011,Santo Tirso,148.9
2011,Valongo,101.0
2011,Vila do Conde,89.6
2011,Vila Nova de Gaia,97.7
2011,Trofa,107.5
2011,Mondim de Basto,104.5
2011,Cabeceiras de Basto,100.9
2011,Fafe,83.2
2011,Guimarães,100.7
2011,Póvoa de Lanhoso,119.4
2011,Vieira do Minho,80.8
2011,Vila Nova de Famalicão,137.5
2011,Vizela,88.0
2011,Amares,97.5
2011,Barcelos,102.2
2011,Braga,189.7
2011,Esposende,95.2
2011,Terras de Bouro,98.4
2011,Vila Verde,109.3
2011,Alijó,76.6
2011,Mesão Frio,128.5
2011,Murça,149.4
2011,Peso da Régua,200.9
2011,Sabrosa,170.5
2011,Santa Marta de Penaguião,0.5
2011,Vila Real,209.6
2011,Armamar,1.0
2011,Lamego,198.4
2011,Moimenta da Beira,204.6
2011,Penedono,3.4
2011,São João da Pesqueira,239.7
2011,Sernancelhe,110.7
2011,Tabuaço,70.6
2011,Tarouca,63.9
2011,Carrazeda de Ansiães,153.5
2011,Freixo de Espada à Cinta,15.1
2011,Torre de Moncorvo,112.7
2011,Vila Nova de Foz Côa,85.1
2011,Castelo de Paiva,95.2
2011,Amarante,133.8
2011,Baião,77.8
2011,Felgueiras,109.6
2011,Lousada,78.9
2011,Marco de Canaveses,85.0
2011,Paços de Ferreira,85.7
2011,Penafiel,93.5
2011,Cinfães,108.6
2011,Resende,116.3
2011,Celorico de Basto,118.9
2011,Alfândega da Fé,121.4
2011,Bragança,227.1
2011,Macedo de Cavaleiros,116.7
2011,Miranda do Douro,164.3
2011,Mirandela,150.4
2011,Mogadouro,96.2
2011,Vila Flor,78.7
2011,Vimioso,1.0
2011,Vinhais,74.0
2011,Castelo Branco,211.7
2011,Idanha-a-Nova,178.9
2011,Oleiros,67.3
2011,Penamacor,87.5
2011,Proença-a-Nova,95.5
2011,Vila Velha de Ródão,
2011,Belmonte,58.0
2011,Covilhã,179.2
2011,Fundão,129.3
2011,Almeida,83.6
2011,Celorico da Beira,72.6
2011,Figueira de Castelo Rodrigo,103.4
2011,Fornos de Algodres,107.6
2011,Gouveia,140.4
2011,Guarda,183.9
2011,Manteigas,159.6
2011,Meda,85.7
2011,Pinhel,88.9
2011,Sabugal,68.0
2011,Seia,157.0
2011,Trancoso,194.0
2011,Abrantes,148.1
2011,Alcanena,93.0
2011,Constância,84.8
2011,Entroncamento,148.4
2011,Ferreira do Zêzere,78.0
2011,Mação,249.3
2011,Sardoal,114.6
2011,Tomar,170.4
2011,Torres Novas,161.9
2011,Vila Nova da Barquinha,50.2
2011,Ourém,140.5
2011,Sertã,170.2
2011,Vila de Rei,29.4
2011,Alcobaça,125.1
2011,Bombarral,98.4
2011,Caldas da Rainha,160.3
2011,Nazaré,126.9
2011,Óbidos,88.1
2011,Peniche,112.7
2011,Alenquer,89.8
2011,Arruda dos Vinhos,199.3
2011,Cadaval,80.5
2011,Lourinhã,87.0
2011,Sobral de Monte Agraço,60.8
2011,Torres Vedras,148.5
2011,Águeda,114.7
2011,Albergaria-a-Velha,109.0
2011,Anadia,109.1
2011,Aveiro,187.7
2011,Estarreja,99.6
2011,Ílhavo,72.8
2011,Murtosa,23.1
2011,Oliveira do Bairro,104.4
2011,Ovar,96.1
2011,Sever do Vouga,156.7
2011,Vagos,127.9
2011,Mealhada,92.9
2011,Mortágua,158.1
2011,Arganil,217.3
2011,Cantanhede,129.2
2011,Coimbra,210.5
2011,Condeixa-a-Nova,57.4
2011,Figueira da Foz,134.8
2011,Góis,6.0
2011,Lousã,127.8
2011,Mira,74.8
2011,Miranda do Corvo,59.6
2011,Montemor-o-Velho,123.3
2011,Oliveira do Hospital,109.6
2011,Pampilhosa da Serra,83.8
2011,Penacova,71.2
2011,Penela,62.0
2011,Soure,174.4
2011,Tábua,76.6
2011,Vila Nova de Poiares,94.6
2011,Alvaiázere,68.6
2011,Ansião,180.7
2011,Batalha,87.7
2011,Castanheira de Pêra,1.3
2011,Figueiró dos Vinhos,160.1
2011,Leiria,124.1
2011,Marinha Grande,190.1
2011,Pedrógão Grande,232.8
2011,Pombal,139.9
2011,Porto de Mós,106.8
2011,Carregal do Sal,70.3
2011,Castro Daire,103.8
2011,Mangualde,101.1
2011,Nelas,102.1
2011,Oliveira de Frades,119.2
2011,Penalva do Castelo,82.7
2011,Santa Comba Dão,150.6
2011,São Pedro do Sul,125.0
2011,Sátão,78.6
2011,Tondela,126.0
2011,Vila Nova de Paiva,71.2
2011,Viseu,148.8
2011,Vouzela,116.1
2011,Aguiar da Beira,89.7
2011,Cascais,127.9
2011,Lisboa,302.1
2011,Loures,100.2
2011,Mafra,94.6
2011,Oeiras,139.5
2011,Sintra,80.0
2011,Vila Franca de Xira,131.1
2011,Amadora,151.6
2011,Odivelas,117.5
